close,datetime,high,low,open,volume
3650.88,2019/3/21 21:44,3654.058,3650.289,3653.414,26028
3647.752,2019/3/21 21:49,3651.863,3647.35,3649.295,54766
3651.273,2019/3/21 21:54,3651.678,3647.752,3650.682,30866
3648.784,2019/3/21 21:59,3652.304,3648.784,3649.735,22984
3649.335,2019/3/21 22:04,3651.315,3647.122,3649.375,27520
3648.973,2019/3/21 22:09,3651.907,3648.382,3650.916,12384
3650.872,2019/3/21 22:14,3651.623,3646.716,3649.921,37528
3651.401,2019/3/21 22:19,3653.175,3649.098,3650.681,28114
3650.857,2019/3/21 22:24,3651.848,3648.554,3650.728,23794
3653.754,2019/3/21 22:29,3653.834,3649.545,3651.891,25894
3657.1,2019/3/21 22:34,3657.491,3652.882,3656.148,55482
3654.208,2019/3/21 22:39,3658.491,3653.769,3655.751,28092
3655.789,2019/3/21 22:44,3655.805,3651.274,3652.856,26964
3662.056,2019/3/21 22:49,3663.639,3654.798,3661.105,108258
3661.306,2019/3/21 22:54,3665.228,3660.313,3661.035,53280
3658.855,2019/3/21 22:59,3662.617,3658.096,3659.718,42814
3656.032,2019/3/22 9:04,3658.786,3652.26,3653.465,100026
3658.806,2019/3/22 9:09,3661.699,3654.058,3659.797,47422
3657.104,2019/3/22 9:14,3659.885,3656.384,3658.646,21886
3649.317,2019/3/22 9:19,3657.336,3648.557,3651.491,53924
3648.911,2019/3/22 9:24,3651.095,3646.385,3647.599,81680
3646.111,2019/3/22 9:29,3649.862,3645.391,3647.373,41514
3647.358,2019/3/22 9:34,3648.358,3643.48,3648.349,57908
3647.362,2019/3/22 9:39,3650.256,3646.367,3648.353,29380
3647.322,2019/3/22 9:44,3649.856,3646.371,3647.993,24338
3646.99,2019/3/22 9:49,3647.986,3645.408,3646.63,18726
3647.945,2019/3/22 9:54,3650.521,3646.403,3650.479,17740
3646.311,2019/3/22 9:59,3647.586,3641.25,3644.408,95128
3637.248,2019/3/22 10:04,3646.947,3634.275,3642.8,115798
3640.242,2019/3/22 10:09,3640.242,3633.901,3637.669,86504
3639.522,2019/3/22 10:14,3642.014,3637.898,3639.802,53806
3642.989,2019/3/22 10:34,3644.532,3637.86,3643.412,42132
3643.423,2019/3/22 10:39,3646.124,3640.85,3643.384,43910
3648.95,2019/3/22 10:44,3652.089,3642.072,3648.182,60172
3648.594,2019/3/22 10:49,3650.524,3647.41,3648.954,28064
3648.527,2019/3/22 10:54,3650.078,3646.417,3649.71,29898
3648.898,2019/3/22 10:59,3650.847,3647.314,3649.846,25232
3649.249,2019/3/22 11:04,3649.841,3646.119,3649.481,22046
3647.673,2019/3/22 11:09,3650.752,3646.952,3647.939,13908
3644.245,2019/3/22 11:14,3647.946,3644.245,3646.909,13792
3643.028,2019/3/22 11:19,3644.561,3640.467,3642.077,34110
3644.144,2019/3/22 11:24,3644.735,3640.491,3641.881,17528
3640.849,2019/3/22 11:29,3644.735,3639.898,3642.431,27198
3647.493,2019/3/22 13:34,3647.853,3638.054,3643.377,80220
3646.272,2019/3/22 13:39,3649.609,3645.05,3646.632,45448
3648.938,2019/3/22 13:44,3649.206,3645.641,3648.258,32078
3655.736,2019/3/22 13:49,3656.096,3648.633,3651.98,71440
3656.184,2019/3/22 13:54,3657.932,3653.816,3656.184,89592
3659.142,2019/3/22 13:59,3661.084,3655.193,3659.142,73472
3656.532,2019/3/22 14:04,3660.732,3655.581,3656.572,44672
3653.629,2019/3/22 14:09,3656.932,3652.638,3653.589,41134
3648.021,2019/3/22 14:14,3654.349,3646.128,3648.972,65686
3648.099,2019/3/22 14:19,3649.643,3645.885,3647.699,37574
3660.378,2019/3/22 14:24,3661.043,3648.102,3656.662,126132
3658.857,2019/3/22 14:29,3663.572,3656.954,3657.274,84572
3654.948,2019/3/22 14:34,3660.839,3654.588,3659.615,56880
3656.132,2019/3/22 14:39,3659.846,3653.557,3656.093,42762
3659.078,2019/3/22 14:44,3660.079,3655.768,3659.64,25418
3661.206,2019/3/22 14:49,3661.646,3657.72,3659.624,39866
3654.786,2019/3/22 14:54,3662.197,3652.932,3657.45,59208
3657.113,2019/3/22 14:59,3658.696,3653.204,3657.073,78948
3660.464,2019/3/22 21:04,3664.858,3655.723,3659.473,104268
3658.285,2019/3/22 21:09,3661.454,3652.756,3655.737,78410
3654.515,2019/3/22 21:14,3658.67,3651.94,3655.427,52302
3655.337,2019/3/22 21:19,3656.072,3652.788,3655.553,28262
3655.607,2019/3/22 21:24,3655.955,3653.059,3655.607,19598
3653.192,2019/3/22 21:29,3656.343,3652.804,3654.787,21362
3653.569,2019/3/22 21:34,3655.741,3652.844,3653.569,21568
3658.385,2019/3/22 21:39,3660.289,3654.18,3659.297,46196
3660.249,2019/3/22 21:44,3661.241,3658.305,3659.645,23414
3657.31,2019/3/22 21:49,3660.894,3656.358,3657.31,17560
3656.148,2019/3/22 21:54,3657.349,3655.406,3656.364,11600
3654.799,2019/3/22 21:59,3656.705,3653.205,3655.442,21432
3653.077,2019/3/22 22:04,3655.796,3651.265,3653.773,28134
3654.057,2019/3/22 22:09,3655.436,3650.83,3655.436,24704
3651.587,2019/3/22 22:14,3654.406,3646.828,3650.983,83302
3654.353,2019/3/22 22:19,3654.741,3649.003,3654.701,31882
3653.471,2019/3/22 22:24,3654.701,3652.171,3653.378,16844
3651.615,2019/3/22 22:29,3654.114,3650.932,3651.884,10688
3654.338,2019/3/22 22:34,3654.766,3650.02,3653.558,15736
3652.474,2019/3/22 22:39,3654.726,3651.87,3652.822,10772
3651.576,2019/3/22 22:44,3652.822,3649.671,3650.624,20264
3648.174,2019/3/22 22:49,3651.924,3647.826,3648.778,27498
3646.13,2019/3/22 22:54,3649.982,3645.487,3647.647,43174
3643.853,2019/3/22 22:59,3647.432,3642.297,3645.409,98930
3650.637,2019/3/25 9:04,3651.241,3631.449,3641.267,319072
3646.765,2019/3/25 9:09,3651.679,3644.822,3646.241,65976
3641.057,2019/3/25 9:14,3647.797,3641.057,3643.296,41752
3635.131,2019/3/25 9:19,3641.995,3634.301,3641.042,115754
3638.664,2019/3/25 9:24,3639.616,3630.751,3636.853,112130
3629.235,2019/3/25 9:29,3639.012,3623.127,3627.542,134342
3627.242,2019/3/25 9:34,3630.786,3625.685,3630.177,82604
3618.702,2019/3/25 9:39,3628.226,3613.472,3614.818,181604
3622.543,2019/3/25 9:44,3626.005,3614.643,3624.793,101414
3621.646,2019/3/25 9:49,3624.488,3619.868,3623.494,44854
3627.249,2019/3/25 9:54,3628.924,3619.089,3623.88,69250
3626.35,2019/3/25 9:59,3629.969,3625.688,3626.699,52012
3625.791,2019/3/25 10:04,3626.434,3620.308,3624.235,43684
3624.552,2019/3/25 10:09,3628.993,3624.204,3626.108,30940
3625.141,2019/3/25 10:14,3626.744,3621.997,3624.189,24630
3624.525,2019/3/25 10:34,3625.792,3621.55,3625.129,22234
3625.824,2019/3/25 10:39,3627.719,3623.614,3626.816,21970
3625.861,2019/3/25 10:44,3626.867,3623.92,3625.567,12896
3625.217,2019/3/25 10:49,3626.852,3621.757,3623.658,24460
3622.059,2019/3/25 10:54,3625.219,3621.107,3621.503,23834
3619.757,2019/3/25 10:59,3622.307,3618.201,3621.352,41688
3622.264,2019/3/25 11:04,3623.565,3618.378,3620.412,26764
3620.983,2019/3/25 11:09,3622.612,3618.121,3619.467,15956
3618.348,2019/3/25 11:14,3624.618,3617.048,3622.019,40378
3620.109,2019/3/25 11:19,3623.003,3616.052,3621.1,30154
3622.443,2019/3/25 11:24,3624.991,3619.077,3623.704,27778
3622.696,2019/3/25 11:29,3624.957,3621.412,3623.014,18982
3623.776,2019/3/25 13:34,3628.228,3622.175,3624.124,65846
3622.795,2019/3/25 13:39,3624.728,3620.204,3621.547,26666
3621.46,2019/3/25 13:44,3625.781,3619.208,3625.126,34708
3623.122,2019/3/25 13:49,3623.726,3617.995,3618.979,39430
3619.895,2019/3/25 13:54,3623.475,3619.547,3621.491,14670
3623.472,2019/3/25 13:59,3624.68,3618.981,3621.779,23252
3622.168,2019/3/25 14:04,3626.233,3621.524,3623.08,35560
3621.834,2019/3/25 14:09,3623.689,3619.501,3620.146,22038
3622.133,2019/3/25 14:14,3622.481,3617.95,3620.229,24796
3619.159,2019/3/25 14:19,3622.48,3618.38,3621.359,24684
3615.887,2019/3/25 14:24,3622.095,3614.331,3619.219,67366
3616.67,2019/3/25 14:29,3621.034,3614.939,3618.521,60960
3619.177,2019/3/25 14:34,3621.416,3613.727,3619.177,49738
3612.324,2019/3/25 14:39,3620.424,3612.324,3614.319,45618
3607.164,2019/3/25 14:44,3613.296,3605.549,3607.769,185080
3605.766,2019/3/25 14:49,3611.895,3604.814,3606.758,83094
3604.764,2019/3/25 14:54,3607.76,3601.526,3604.072,119040
3594.684,2019/3/25 14:59,3606.306,3594.645,3598.748,198162
3595.112,2019/3/25 21:04,3599.707,3584.762,3597.172,203988
3592.896,2019/3/25 21:09,3596.66,3591.905,3594.879,62412
3588.067,2019/3/25 21:14,3593.943,3587.075,3588.456,58530
3589.19,2019/3/25 21:19,3592.441,3587.589,3590.918,47374
3591.704,2019/3/25 21:24,3593.764,3588.058,3593.161,49888
3590.397,2019/3/25 21:29,3593.981,3588.803,3590.228,36596
3584.104,2019/3/25 21:34,3590.759,3584.053,3586.597,56214
3586.763,2019/3/25 21:39,3587.796,3584.056,3587.318,47906
3587.877,2019/3/25 21:44,3589.524,3586.669,3588.189,28754
3585.718,2019/3/25 21:49,3589.692,3585.329,3585.771,33164
3589.858,2019/3/25 21:54,3590.804,3585.322,3588.31,37584
3589.822,2019/3/25 21:59,3591.248,3588.274,3588.831,20556
3587.196,2019/3/25 22:04,3589.862,3584.698,3587.196,35594
3586.756,2019/3/25 22:09,3587.752,3585.814,3586.802,15366
3588.093,2019/3/25 22:14,3588.695,3586.245,3586.933,12858
3588.479,2019/3/25 22:19,3589.47,3586.541,3586.975,11018
3586.5,2019/3/25 22:24,3589.527,3586.455,3587.058,12428
3581.735,2019/3/25 22:29,3587.442,3579.24,3584.063,69520
3583.832,2019/3/25 22:34,3584.27,3580.747,3583.832,24264
3579.943,2019/3/25 22:39,3584.221,3577.397,3578.388,33256
3580.848,2019/3/25 22:44,3583.428,3578.951,3581.93,24990
3581.502,2019/3/25 22:49,3583.363,3579.902,3582.805,17660
3589.315,2019/3/25 22:54,3589.315,3581.499,3586.529,39674
3587.94,2019/3/25 22:59,3589.704,3585.355,3587.292,44982
3590.718,2019/3/26 9:04,3595.705,3587.774,3593.599,118412
3596.176,2019/3/26 9:09,3596.267,3590.675,3594.161,48604
3592.843,2019/3/26 9:14,3596.313,3591.295,3593.789,34200
3592.077,2019/3/26 9:19,3593.231,3589.537,3592.466,27144
3594.446,2019/3/26 9:24,3595.049,3591.177,3592.509,18490
3591.653,2019/3/26 9:29,3595.046,3590.104,3591.996,28638
3592.55,2019/3/26 9:34,3593.107,3590.104,3592.161,15130
3592.283,2019/3/26 9:39,3592.718,3589.354,3589.834,19574
3592.672,2019/3/26 9:44,3594.266,3590.78,3593.32,16672
3593.871,2019/3/26 9:49,3594.305,3592.166,3593.917,10450
3589.997,2019/3/26 9:54,3594.303,3589.997,3591.889,15096
3591.934,2019/3/26 9:59,3592.491,3589.997,3591.377,9242
3587.789,2019/3/26 10:04,3591.889,3586.286,3587.666,29804
3583.203,2019/3/26 10:09,3588.313,3581.655,3582.601,48330
3586.155,2019/3/26 10:14,3586.544,3582.212,3584.652,23208
3584.4,2019/3/26 10:34,3586.6,3583.454,3585.949,13692
3581.512,2019/3/26 10:39,3584.446,3580.307,3582.413,38280
3582.302,2019/3/26 10:44,3584.83,3580.398,3581.386,21024
3573.384,2019/3/26 10:49,3582.291,3570.182,3570.618,158206
3575.813,2019/3/26 10:54,3578.23,3570.161,3575.211,80212
3570.807,2019/3/26 10:59,3576.682,3570.371,3571.531,41886
3567.586,2019/3/26 11:04,3572.119,3563.298,3568.623,114196
3571.411,2019/3/26 11:09,3572.96,3567.608,3570.634,39554
3573.136,2019/3/26 11:14,3573.999,3569.994,3571.808,28258
3572.046,2019/3/26 11:19,3577.452,3570.711,3571.703,48398
3568.777,2019/3/26 11:24,3574.728,3568.686,3570.112,35056
3571.181,2019/3/26 11:29,3572.127,3568.685,3570.792,29178
3573.599,2019/3/26 13:34,3575.108,3569.801,3574.162,37900
3573.602,2019/3/26 13:39,3574.548,3572.038,3573.045,16256
3575.152,2019/3/26 13:44,3576.139,3572.639,3573.09,23006
3573.04,2019/3/26 13:49,3576.492,3573.04,3573.485,24012
3568.178,2019/3/26 13:54,3574.152,3567.744,3570.222,34906
3564.935,2019/3/26 13:59,3569.157,3561.565,3566.392,92168
3563.549,2019/3/26 14:04,3565.79,3560.575,3561.567,89404
3562.492,2019/3/26 14:09,3566.649,3562.492,3565.33,42180
3561.932,2019/3/26 14:14,3564.817,3560.428,3561.977,46388
3563.322,2019/3/26 14:19,3564.978,3560.938,3563.275,29848
3561.541,2019/3/26 14:24,3565.039,3561.496,3561.586,19782
3569.318,2019/3/26 14:29,3570.186,3561.107,3566.532,57716
3569.148,2019/3/26 14:34,3571.874,3566.669,3568.98,57620
3572.248,2019/3/26 14:39,3573.025,3566.609,3568.981,57304
3570.265,2019/3/26 14:44,3572.637,3566.327,3567.382,63668
3572.477,2019/3/26 14:49,3573.514,3568.771,3572.691,48330
3568.519,2019/3/26 14:54,3573.472,3567.961,3568.907,57700
3578.421,2019/3/26 14:59,3579.756,3563.996,3571.267,125344
3567.611,2019/3/26 21:04,3577.765,3566.057,3568.415,120730
3568.918,2019/3/26 21:09,3569.017,3565.1,3567.13,45552
3575.333,2019/3/26 21:14,3575.851,3564.572,3572.267,71160
3574.346,2019/3/26 21:19,3575.906,3571.944,3572.934,50978
3578.906,2019/3/26 21:24,3580.414,3572.467,3576.405,93568
3575.849,2019/3/26 21:29,3580.414,3574.008,3574.575,61100
3571.58,2019/3/26 21:34,3575.943,3570.592,3572.666,46160
3573.021,2019/3/26 21:39,3574.553,3570.638,3573.539,25262
3571.587,2019/3/26 21:44,3573.634,3571.163,3572.06,21560
3571.515,2019/3/26 21:49,3572.154,3569.656,3571.604,17226
3570.198,2019/3/26 21:54,3572.082,3570.15,3570.198,13902
3573.601,2019/3/26 21:59,3574.026,3569.722,3572.607,18406
3568.731,2019/3/26 22:04,3573.979,3568.683,3569.249,24140
3567.642,2019/3/26 22:09,3570.616,3567.218,3568.208,18762
3567.703,2019/3/26 22:14,3568.269,3564.892,3567.751,37338
3564.116,2019/3/26 22:19,3569.644,3562.748,3567.177,32556
3560.76,2019/3/26 22:24,3565.196,3559.3,3560.149,65094
3566.191,2019/3/26 22:29,3566.711,3559.82,3566.146,38138
3565.244,2019/3/26 22:34,3568.733,3564.82,3565.34,26458
3565.347,2019/3/26 22:39,3566.29,3564.216,3564.734,9696
3565.343,2019/3/26 22:44,3566.24,3563.837,3566.192,9402
3567.748,2019/3/26 22:49,3567.748,3564.825,3566.288,16900
3565.771,2019/3/26 22:54,3567.754,3564.781,3565.348,14428
3568.235,2019/3/26 22:59,3569.177,3565.771,3567.808,34042
3567.291,2019/3/27 9:04,3570.124,3565.265,3567.198,46302
3572.726,2019/3/27 9:09,3573.244,3566.208,3570.228,54210
3573.158,2019/3/27 9:14,3574.241,3571.225,3572.733,53400
3574.676,2019/3/27 9:19,3575.605,3571.13,3574.535,52882
3574.164,2019/3/27 9:24,3577.081,3573.222,3574.119,47700
3575.23,2019/3/27 9:29,3575.748,3573.212,3575.23,20036
3572.306,2019/3/27 9:34,3578.207,3572.306,3573.673,58290
3573.7,2019/3/27 9:39,3574.17,3570.884,3572.758,20948
3568.752,2019/3/27 9:44,3573.756,3567.854,3568.893,34316
3571.3,2019/3/27 9:49,3573.269,3568.327,3571.348,24778
3569.921,2019/3/27 9:54,3572.242,3567.468,3568.884,21174
3570.897,2019/3/27 9:59,3570.945,3567.46,3570.048,19736
3572.369,2019/3/27 10:04,3572.375,3568.979,3570.391,28130
3571.807,2019/3/27 10:09,3572.843,3570.344,3572.325,15656
3572.176,2019/3/27 10:14,3572.741,3570.809,3572.269,9812
3570.871,2019/3/27 10:34,3573.783,3570.871,3572.238,24746
3570.871,2019/3/27 10:39,3571.86,3568.89,3568.986,18140
3565.314,2019/3/27 10:44,3570.871,3564.842,3566.822,42012
3566.773,2019/3/27 10:49,3568.754,3564.322,3567.764,25612
3565.446,2019/3/27 10:54,3567.289,3564.42,3564.976,19100
3561.144,2019/3/27 10:59,3565.92,3560.527,3562.981,61122
3563.358,2019/3/27 11:04,3565.011,3560.051,3564.396,40524
3567.376,2019/3/27 11:09,3567.376,3562.935,3566.433,21522
3567.764,2019/3/27 11:14,3568.287,3565.412,3566.821,19908
3568.667,2019/3/27 11:19,3569.609,3566.732,3568.195,24826
3568.249,2019/3/27 11:24,3569.137,3565.845,3566.364,19326
3567.366,2019/3/27 11:29,3570.652,3566.789,3568.826,31672
3569.111,2019/3/27 13:34,3570.199,3566.23,3568.69,29016
3567.221,2019/3/27 13:39,3569.677,3566.272,3566.703,14842
3564.868,2019/3/27 13:44,3568.213,3564.302,3565.293,28012
3557.998,2019/3/27 13:49,3565.706,3557.905,3560.874,98964
3558.85,2019/3/27 13:54,3561.893,3556.938,3560.876,73820
3565.294,2019/3/27 13:59,3566.85,3557.433,3565.86,52612
3567.481,2019/3/27 14:04,3570.981,3565.395,3570.446,92192
3570.448,2019/3/27 14:09,3571.484,3566.537,3568.938,43598
3569.043,2019/3/27 14:14,3572.063,3567.573,3569.609,55002
3566.075,2019/3/27 14:19,3571.026,3565.557,3566.518,50864
3565.379,2019/3/27 14:24,3567.312,3562.603,3565.048,63936
3568.871,2019/3/27 14:29,3568.871,3565.332,3566.42,24278
3563.972,2019/3/27 14:34,3568.879,3561.993,3563.36,43560
3567.811,2019/3/27 14:39,3568.754,3562.374,3565.265,31444
3565.9,2019/3/27 14:44,3569.748,3564.91,3565.759,27074
3562.417,2019/3/27 14:49,3566.418,3560.904,3562.857,40744
3565.07,2019/3/27 14:54,3565.536,3562.427,3564.504,32986
3566.389,2019/3/27 14:59,3568.33,3564.036,3566.483,66030
3557.156,2019/3/27 21:04,3562.009,3551.667,3559.056,120288
3549.817,2019/3/27 21:09,3558.092,3549.338,3552.652,93414
3547.733,2019/3/27 21:14,3552.679,3544.853,3546.795,99402
3538.816,2019/3/27 21:19,3548.262,3534.896,3535.368,163682
3539.818,2019/3/27 21:24,3540.349,3535.845,3539.682,64742
3539.755,2019/3/27 21:29,3541.208,3538.269,3539.276,35036
3537.771,2019/3/27 21:34,3541.624,3536.831,3539.718,43864
3538.729,2019/3/27 21:39,3539.268,3536.809,3538.738,26206
3537.315,2019/3/27 21:44,3540.148,3535.749,3536.772,40918
3535.893,2019/3/27 21:49,3538.333,3534.873,3538.325,34036
3532.293,2019/3/27 21:54,3537.822,3531.355,3535.233,48474
3527.748,2019/3/27 21:59,3534.275,3527.289,3531.185,89036
3534.242,2019/3/27 22:04,3536.634,3526.756,3536.103,59152
3533.168,2019/3/27 22:09,3534.693,3529.792,3532.769,27148
3534.674,2019/3/27 22:14,3536.143,3532.228,3535.185,24032
3537.696,2019/3/27 22:19,3538.683,3534.161,3537.644,50604
3544.03,2019/3/27 22:24,3544.905,3535.651,3541.558,87158
3549.904,2019/3/27 22:29,3554.33,3542.433,3552.382,143898
3546.387,2019/3/27 22:34,3551.856,3545.416,3545.519,50074
3544.486,2019/3/27 22:39,3547.344,3542.504,3542.983,39392
3542.894,2019/3/27 22:44,3545.897,3541.956,3544.855,21418
3549.809,2019/3/27 22:49,3549.809,3542.438,3546.909,38100
3547.387,2019/3/27 22:54,3549.865,3545.868,3546.346,18926
3548.849,2019/3/27 22:59,3549.787,3546.448,3548.266,37134
3544.943,2019/3/28 9:04,3549.829,3543.907,3545.881,69768
3544.057,2019/3/28 9:09,3547.509,3543.068,3544.507,35778
3549.968,2019/3/28 9:14,3549.968,3544.109,3547.508,32414
3550.174,2019/3/28 9:19,3551.367,3546.88,3546.932,53338
3553.124,2019/3/28 9:24,3554.573,3549.24,3552.645,62942
3559.974,2019/3/28 9:29,3560.964,3551.728,3554.152,143392
3557.56,2019/3/28 9:34,3563.427,3556.62,3559.573,123882
3557.522,2019/3/28 9:39,3558.071,3553.684,3555.154,57038
3554.685,2019/3/28 9:44,3557.522,3552.736,3553.675,45016
3557.616,2019/3/28 9:49,3558.095,3553.302,3556.219,26320
3558.613,2019/3/28 9:54,3560.011,3557.159,3559.073,27706
3560.524,2019/3/28 9:59,3561.534,3557.567,3558.564,27424
3562.961,2019/3/28 10:04,3563.472,3560.544,3561.952,46446
3568.422,2019/3/28 10:09,3569.911,3560.607,3568.461,133146
3568.848,2019/3/28 10:14,3570.399,3566.919,3567.554,60162
3566.447,2019/3/28 10:34,3570.401,3565.509,3567.437,58556
3560.67,2019/3/28 10:39,3567.457,3560.191,3562.65,70592
3563.994,2019/3/28 10:44,3564.952,3559.649,3563.463,29492
3565.106,2019/3/28 10:49,3566.931,3563.02,3565.514,24344
3558.683,2019/3/28 10:54,3565.571,3556.723,3561.198,44554
3561.14,2019/3/28 10:59,3561.651,3556.198,3560.13,42538
3561.611,2019/3/28 11:04,3565.032,3560.661,3563.132,37938
3560.621,2019/3/28 11:09,3562.549,3558.692,3559.631,23644
3560.673,2019/3/28 11:14,3561.663,3559.682,3560.724,13274
3558.744,2019/3/28 11:19,3561.611,3558.265,3559.203,19638
3560.194,2019/3/28 11:24,3562.142,3559.223,3559.734,13176
3559.217,2019/3/28 11:29,3561.146,3558.211,3559.729,22628
3542.506,2019/3/28 13:34,3556.743,3541.447,3544.842,248682
3542.481,2019/3/28 13:39,3545.888,3541.064,3543.931,75538
3534.623,2019/3/28 13:44,3543.404,3533.088,3534.595,166960
3535.612,2019/3/28 13:49,3537.043,3529.608,3536.04,126740
3535.513,2019/3/28 13:54,3537.082,3534.018,3535.056,51436
3537.037,2019/3/28 13:59,3540.435,3534.575,3538.487,62518
3538.408,2019/3/28 14:04,3539.821,3535.993,3538.887,30740
3542.846,2019/3/28 14:09,3543.804,3536.014,3539.979,52222
3540.871,2019/3/28 14:14,3543.279,3539.902,3541.382,38702
3538.462,2019/3/28 14:19,3541.816,3537.472,3540.371,25972
3535.574,2019/3/28 14:24,3538.996,3533.13,3535.063,62032
3534.107,2019/3/28 14:29,3536.515,3532.6,3536.036,36554
3534.103,2019/3/28 14:34,3536.047,3532.119,3533.644,37378
3539.569,2019/3/28 14:39,3543.997,3523.895,3539.116,249668
3538.04,2019/3/28 14:44,3540.559,3536.112,3536.163,35626
3539.581,2019/3/28 14:49,3542.927,3537.125,3541.458,56538
3535.731,2019/3/28 14:54,3541.036,3535.731,3537.128,40946
3534.061,2019/3/28 14:59,3539.461,3533.142,3535.142,63604
3502.36,2019/3/28 21:04,3518.934,3499.984,3506.503,223854
3511.067,2019/3/28 21:09,3514.639,3501.876,3511.184,107150
3514.67,2019/3/28 21:14,3516.591,3507.271,3513.658,62770
3512.289,2019/3/28 21:19,3515.659,3510.868,3512.806,38440
3512.228,2019/3/28 21:24,3513.706,3510.237,3510.306,22304
3517.098,2019/3/28 21:29,3517.66,3511.733,3515.791,37030
3518.108,2019/3/28 21:34,3518.597,3515.735,3517.733,33176
3514.189,2019/3/28 21:39,3518.165,3514.189,3514.678,25908
3517.09,2019/3/28 21:44,3517.521,3514.191,3516.589,21336
3513.162,2019/3/28 21:49,3518.985,3512.173,3513.651,32552
3515.516,2019/3/28 21:54,3516.444,3513.093,3515.084,17026
3514.445,2019/3/28 21:59,3515.935,3513.524,3513.582,13642
3513.021,2019/3/28 22:04,3515.388,3512.964,3514.385,10760
3514.422,2019/3/28 22:09,3515.912,3513.021,3514.923,9336
3514.365,2019/3/28 22:14,3515.423,3513.933,3514.422,10146
3515.857,2019/3/28 22:19,3516.358,3514.004,3514.062,19814
3515.299,2019/3/28 22:24,3517.221,3514.81,3514.868,17352
3511.911,2019/3/28 22:29,3516.232,3511.911,3513.332,18326
3511.399,2019/3/28 22:34,3512.843,3509.42,3511.83,36680
3514.852,2019/3/28 22:39,3514.852,3509.98,3513.989,18998
3515.364,2019/3/28 22:44,3516.227,3513.874,3514.432,14032
3513.022,2019/3/28 22:49,3516.253,3512.59,3513.453,17496
3515.845,2019/3/28 22:54,3516.346,3513.015,3514.982,10026
3514.671,2019/3/28 22:59,3516.835,3513.682,3515.706,31858
3527.297,2019/3/29 9:04,3532.256,3519.529,3531.267,234048
3526.338,2019/3/29 9:09,3530.785,3525.165,3526.011,68266
3533.274,2019/3/29 9:14,3533.331,3525.463,3531.226,76106
3531.597,2019/3/29 9:19,3536.878,3530.982,3532.961,72300
3534.957,2019/3/29 9:24,3535.946,3531.54,3534.953,35558
3533.029,2019/3/29 9:29,3535.82,3532.471,3533.904,28506
3531.906,2019/3/29 9:34,3535.392,3531.478,3531.963,18854
3537.102,2019/3/29 9:39,3537.534,3530.473,3534.246,53898
3540.058,2019/3/29 9:44,3541.422,3535.194,3537.772,71132
3538.09,2019/3/29 9:49,3544.285,3537.17,3538.152,90850
3537.04,2019/3/29 9:54,3539.955,3536.053,3537.915,30852
3539.073,2019/3/29 9:59,3542.043,3537.012,3538.641,38636
3535.678,2019/3/29 10:04,3538.666,3535.177,3536.236,29740
3535.849,2019/3/29 10:09,3536.281,3534.293,3534.848,17532
3535.976,2019/3/29 10:14,3536.839,3533.485,3535.407,22736
3538.526,2019/3/29 10:34,3540.073,3536.414,3537.651,34660
3542.254,2019/3/29 10:39,3542.254,3538.027,3539.595,34704
3538.775,2019/3/29 10:44,3542.256,3536.422,3536.923,24018
3543.757,2019/3/29 10:49,3544.689,3538.345,3543.767,55454
3543.256,2019/3/29 10:54,3547.056,3541.823,3543.745,59488
3546.662,2019/3/29 10:59,3547.094,3541.391,3543.737,37374
3544.897,2019/3/29 11:04,3548.582,3543.45,3545.76,53784
3545.859,2019/3/29 11:09,3548.782,3544.37,3546.791,31560
3549.763,2019/3/29 11:14,3550.321,3545.359,3549.705,43534
3547.505,2019/3/29 11:19,3552.216,3547.016,3549.427,72294
3542.907,2019/3/29 11:24,3549.427,3541.918,3544.329,32660
3543.431,2019/3/29 11:29,3543.437,3536.63,3540.957,64784
3549.579,2019/3/29 13:34,3551.501,3542.49,3548.659,81278
3561.046,2019/3/29 13:39,3568.241,3550.095,3562.283,244896
3567.67,2019/3/29 13:44,3568.162,3557.45,3565.26,107382
3586.074,2019/3/29 13:49,3588.917,3567.723,3581.304,356974
3581.969,2019/3/29 13:54,3596.273,3578.037,3579.49,249012
3581.799,2019/3/29 13:59,3590.538,3578.208,3579.266,123088
3577.449,2019/3/29 14:04,3584.271,3575.596,3576.969,117682
3581.698,2019/3/29 14:09,3582.37,3575.995,3580.89,60874
3577.781,2019/3/29 14:14,3583.191,3576.849,3578.759,51002
3571.39,2019/3/29 14:19,3578.213,3569.468,3573.743,89134
3571.396,2019/3/29 14:24,3574.309,3569.395,3572.386,52270
3577.372,2019/3/29 14:29,3580.102,3569.543,3578.111,98346
3581.251,2019/3/29 14:34,3581.386,3573.854,3577.965,76114
3587.209,2019/3/29 14:39,3589.746,3578.762,3582.803,85034
3574.412,2019/3/29 14:44,3588.213,3572.38,3574.355,79606
3576.551,2019/3/29 14:49,3584.564,3573.48,3577.484,62564
3582.06,2019/3/29 14:54,3584.608,3574.645,3579.02,65522
3584.211,2019/3/29 14:59,3586.896,3580.512,3584.516,101750
3562.4,2019/3/29 21:04,3580.477,3560.254,3570.694,180130
3568.767,2019/3/29 21:09,3569.291,3560.338,3567.372,91252
3566.752,2019/3/29 21:14,3570.568,3565.288,3566.286,32786
3571.815,2019/3/29 21:19,3572.402,3566.689,3570.888,27530
3568.85,2019/3/29 21:24,3571.859,3568.079,3569.029,21408
