id,wtid,rectime,averageWindSpeed,averagePower,averageGeneratorSpeed,averagePitchAngle
657,6-82,2019/1/5 13:20,2.056272551,-4.428330171,0.791725006,88.98656
658,6-82,2019/1/5 13:30,1.649300937,-4.537278668,0.210671519,88.98656
659,6-82,2019/1/5 13:40,1.913293909,-4.312731196,-0.267777125,88.98656
660,6-82,2019/1/5 13:50,2.082620545,-4.828480504,-0.620115508,88.98656
661,6-82,2019/1/5 14:00,1.755836786,-4.33051566,0.02404191,88.98656
662,6-82,2019/1/5 14:10,2.316908691,-4.348972622,0.326039244,88.98656
663,6-82,2019/1/5 14:20,2.124670291,-4.739558213,-1.257640637,88.98656
664,6-82,2019/1/5 14:30,1.391905912,-5.006325103,0.974111916,88.98656
665,6-82,2019/1/5 14:40,1.224080029,-4.584773123,-0.122247005,88.98656
666,6-82,2019/1/5 14:50,2.471467981,-2.770788778,-0.437226984,88.98656
667,6-82,2019/1/5 15:00,1.96576538,-6.700822514,-0.158499566,88.98656
668,6-82,2019/1/5 15:10,3.521792511,-3.900625038,1.009049673,88.98656
669,6-82,2019/1/5 15:20,2.001468232,-1.730622153,1.533220441,88.98656
670,6-82,2019/1/5 15:30,1.564745326,-3.192235629,-0.734006305,88.98656
671,6-82,2019/1/5 15:40,1.804696751,-4.747546149,0.258826399,88.98656
672,6-82,2019/1/5 15:50,1.824310942,-4.864049418,0.426951178,88.98656
673,6-82,2019/1/5 16:00,2.256200086,-4.575730181,0.258826409,88.98656
674,6-82,2019/1/5 16:10,2.151401727,-4.626948215,0.005851983,88.98656
675,6-82,2019/1/5 16:20,2.014536118,-8.079225201,-1.125253375,88.98656
676,6-82,2019/1/5 16:30,2.268800463,-4.761452522,-0.438062984,88.98656
677,6-82,2019/1/5 16:40,2.997011082,-4.677312607,0.458454367,88.98656
678,6-82,2019/1/5 16:50,2.820499059,-4.70233143,0.190536711,88.98656
679,6-82,2019/1/5 17:00,3.076820277,-7.039058731,0.669634452,88.98656
680,6-82,2019/1/5 17:10,2.880303944,-9.247918421,-0.17492563,88.98656
681,6-82,2019/1/5 17:20,2.295975146,-11.84444928,-1.034631204,88.98656
682,6-82,2019/1/5 17:30,2.343400999,-11.11005563,-3.496979883,88.98656
683,6-82,2019/1/5 17:40,2.702041748,-10.99079516,0.252854571,88.98656
684,6-82,2019/1/5 17:50,2.654538488,-10.68636731,7.045791643,88.98656
685,6-82,2019/1/5 18:00,3.22845663,-4.872941677,4.69148872,88.98656
686,6-82,2019/1/5 18:10,3.112853261,-4.609014298,-0.621146553,88.98656
687,6-82,2019/1/5 18:20,3.050003281,-7.211597851,-7.693411401,88.98656
688,6-82,2019/1/5 18:30,3.191213946,-6.660279742,-2.798810012,88.98656
689,6-82,2019/1/5 18:40,2.999531005,-11.57633729,2.976153072,88.98656
690,6-82,2019/1/5 18:50,2.889736468,-11.35537652,0.825715273,88.98656
691,6-82,2019/1/5 19:00,2.92360055,-10.22232703,1.121073385,88.98656
692,6-82,2019/1/5 19:10,2.944964981,-9.977080775,-0.286015839,88.98656
693,6-82,2019/1/5 19:20,3.11779891,-5.050786227,0.069638644,88.98656
694,6-82,2019/1/5 19:30,3.215927714,-5.628781089,0.202283655,88.98656
695,6-82,2019/1/5 19:40,2.965406869,-6.411297262,-3.468667436,88.98656
696,6-82,2019/1/5 19:50,2.885495594,-7.200464083,-2.056555223,88.98656
697,6-82,2019/1/5 20:00,3.123026453,-11.90669488,2.910729282,88.98656
698,6-82,2019/1/5 20:10,2.914067979,-10.59064473,1.89682389,88.98656
699,6-82,2019/1/5 20:20,2.581473696,-9.96818855,1.573501625,88.98656
700,6-82,2019/1/5 20:30,3.532952261,-10.83208,9.540409892,84.14275755
701,6-82,2019/1/5 20:40,3.999251318,50.07146999,1014.466105,1.00057793
702,6-82,2019/1/5 20:50,4.065294137,69.05451148,1073.32538,0.04000295
703,6-82,2019/1/5 21:00,4.305430491,103.2455067,1074.229094,0.04000295
704,6-82,2019/1/5 21:10,4.15209515,86.28002948,1073.21001,0.04000295
705,6-82,2019/1/5 21:20,4.241960257,70.84438982,1073.288105,0.04000295
706,6-82,2019/1/5 21:30,3.790763035,37.61637163,1073.430709,0.04000295
707,6-82,2019/1/5 21:40,3.782398074,36.30719619,1073.620482,0.04000295
708,6-82,2019/1/5 21:50,4.168707709,67.59872578,1073.721703,0.04000295
709,6-82,2019/1/5 22:00,4.494962728,118.8121389,1074.025945,0.04000295
710,6-82,2019/1/5 22:10,4.684189658,154.3513122,1073.449771,0.04000295
711,6-82,2019/1/5 22:20,4.671221085,116.9328138,1073.390084,0.04000295
712,6-82,2019/1/5 22:30,4.74312681,122.2285478,1073.85206,0.04000295
713,6-82,2019/1/5 22:40,5.435102318,193.4771242,1073.930608,0.04000295
714,6-82,2019/1/5 22:50,5.659915441,212.7732596,1073.470507,0.04000295
715,6-82,2019/1/5 23:00,5.41930192,193.5696362,1073.62633,0.04000295
716,6-82,2019/1/5 23:10,5.52837626,204.3878891,1073.632156,0.04000295
717,6-82,2019/1/5 23:20,5.87423528,265.1307083,1080.162448,0.04000295
718,6-82,2019/1/5 23:30,5.660951401,260.2568709,1079.520953,0.04000295
719,6-82,2019/1/5 23:40,5.637973136,249.7293668,1077.502083,0.04000295
720,6-82,2019/1/5 23:50,6.034368289,327.5096984,1138.090175,0.04000295
721,6-82,2019/1/6 0:00,5.827344929,341.7395785,1151.304776,0.04000295
722,6-82,2019/1/6 0:10,6.486345568,452.3032447,1260.551391,0.04000295
723,6-82,2019/1/6 0:20,6.398557223,398.7631272,1225.618496,0.04000295
724,6-82,2019/1/6 0:30,6.379166567,343.9781046,1169.245189,0.04000295
725,6-82,2019/1/6 0:40,5.479158972,206.0774142,1073.648735,0.04000295
726,6-82,2019/1/6 0:50,5.860616883,293.9504265,1118.650238,0.04000295
727,6-82,2019/1/6 1:00,6.93011362,513.0638389,1321.752972,0.04000295
728,6-82,2019/1/6 1:10,6.810625472,488.9036587,1302.279026,0.04000295
729,6-82,2019/1/6 1:20,5.946809289,318.9464807,1140.974386,0.04000295
730,6-82,2019/1/6 1:30,6.224519118,384.5444547,1199.33737,0.04000295
731,6-82,2019/1/6 1:40,6.449112453,478.3041209,1285.319526,0.04000295
732,6-82,2019/1/6 1:50,5.674843098,295.5599155,1117.73829,0.04000295
733,6-82,2019/1/6 2:00,5.818290043,290.2868248,1113.323698,0.04000295
734,6-82,2019/1/6 2:10,5.820870371,309.8141628,1119.656674,0.04000295
735,6-82,2019/1/6 2:20,5.918024326,318.7063894,1144.104815,0.04000295
736,6-82,2019/1/6 2:30,6.234888245,329.190327,1153.05752,0.04000295
737,6-82,2019/1/6 2:40,6.920184104,508.0130578,1321.872367,0.04000295
738,6-82,2019/1/6 2:50,7.447487762,643.8062912,1423.183313,0.04000295
739,6-82,2019/1/6 3:00,7.978155359,842.2719577,1549.511122,0.04000295
740,6-82,2019/1/6 3:10,8.238997485,967.2433474,1619.411728,0.04000295
741,6-82,2019/1/6 3:20,7.85481016,821.7585456,1534.362429,0.04000295
742,6-82,2019/1/6 3:30,8.229259188,984.5298478,1625.773717,0.04000295
743,6-82,2019/1/6 3:40,9.331841386,1499.478835,1770.811938,0.04000295
744,6-82,2019/1/6 3:50,9.540024539,1579.905542,1770.47838,0.060928861
745,6-82,2019/1/6 4:00,10.06953702,1600.272259,1771.063962,0.153928011
746,6-82,2019/1/6 4:10,10.5939832,1812.574231,1770.680112,0.279770617
747,6-82,2019/1/6 4:20,9.877379302,1544.295674,1770.390789,0.073172059
748,6-82,2019/1/6 4:30,9.426730436,1323.323767,1745.231341,0.050003685
749,6-82,2019/1/6 4:40,10.05610976,1499.052012,1770.7199,0.050003685
750,6-82,2019/1/6 4:50,9.728485029,1373.54708,1761.33609,0.050003685
751,6-82,2019/1/6 5:00,9.912757391,1514.957897,1771.07528,0.050003685
752,6-82,2019/1/6 5:10,9.657625777,1495.275429,1770.65143,0.050003685
753,6-82,2019/1/6 5:20,9.593189975,1492.30281,1770.876592,0.050003685
754,6-82,2019/1/6 5:30,10.19222665,1657.226993,1771.234728,0.075838923
755,6-82,2019/1/6 5:40,10.69285745,1763.649188,1770.608821,0.198097931
756,6-82,2019/1/6 5:50,10.17339356,1664.308814,1770.673669,0.050003685
757,6-82,2019/1/6 6:00,9.771815387,1545.499341,1770.498437,0.050003685
758,6-82,2019/1/6 6:10,9.155347163,1496.508827,1770.826855,0.050003685
759,6-82,2019/1/6 6:20,8.536728642,1277.448771,1756.576627,0.050003685
760,6-82,2019/1/6 6:30,8.738691656,1285.353961,1759.260206,0.050003685
761,6-82,2019/1/6 6:40,9.019208748,1360.304839,1765.189862,0.050003685
762,6-82,2019/1/6 6:50,9.19784612,1536.79953,1770.787885,0.050003685
763,6-82,2019/1/6 7:00,9.498864785,1475.487608,1770.596379,0.050003685
764,6-82,2019/1/6 7:10,9.827751088,1521.149199,1771.018351,0.050003685
765,6-82,2019/1/6 7:20,9.675550693,1483.663228,1770.401461,0.050003685
766,6-82,2019/1/6 7:30,9.62701135,1525.702026,1770.893163,0.050003685
767,6-82,2019/1/6 7:40,9.146430779,1338.805137,1764.438344,0.050003685
768,6-82,2019/1/6 7:50,8.213280228,1077.266912,1677.332848,0.050003685
769,6-82,2019/1/6 8:00,8.451405944,1151.579259,1709.334278,0.050003685
770,6-82,2019/1/6 8:10,9.27140113,1456.72649,1771.18144,0.050003685
771,6-82,2019/1/6 8:20,9.798832212,1621.035607,1770.747246,0.050003685
772,6-82,2019/1/6 8:30,9.995969093,1660.614912,1770.787888,0.050003685
773,6-82,2019/1/6 8:40,10.5428163,1738.101812,1771.226435,0.145844079
774,6-82,2019/1/6 8:50,10.70824378,1801.396696,1770.966965,0.212515657
775,6-82,2019/1/6 9:00,10.23342575,1689.505782,1770.527565,0.091590084
776,6-82,2019/1/6 9:10,9.399130501,1414.300156,1769.667022,0.050003685
777,6-82,2019/1/6 9:20,8.66811506,1293.268034,1760.213601,0.050003685
778,6-82,2019/1/6 9:30,8.657250046,1325.235083,1754.927147,0.050003685
779,6-82,2019/1/6 9:40,7.497517342,737.5037098,1476.795118,0.050003685
780,6-82,2019/1/6 9:50,7.344590173,606.5567425,1385.970585,0.050003685
781,6-82,2019/1/6 10:00,8.552936991,1227.927951,1705.884673,0.040252967
782,6-82,2019/1/6 10:10,8.356803628,1114.534232,1670.891258,0.014667748
783,6-82,2019/1/6 10:20,8.398910745,1020.765673,1645.444141,0
784,6-82,2019/1/6 10:30,7.737258196,838.8395523,1532.420635,0
785,6-82,2019/1/6 10:40,8.124784704,853.6629014,1548.853711,0
786,6-82,2019/1/6 10:50,8.168640639,893.3133475,1575.487991,0
787,6-82,2019/1/6 11:00,7.16262947,646.1716229,1408.710915,0
788,6-82,2019/1/6 11:10,6.120465127,372.3532076,1185.176679,0
789,6-82,2019/1/6 11:20,6.763075176,510.3003779,1309.881891,0
790,6-82,2019/1/6 11:30,6.27799871,426.2756879,1237.516759,0
791,6-82,2019/1/6 11:40,6.221728544,414.2533942,1219.694227,0
792,6-82,2019/1/6 11:50,7.158233415,612.6581543,1381.962494,0
793,6-82,2019/1/6 12:00,6.635153833,567.4042535,1352.314393,0
794,6-82,2019/1/6 12:10,6.424952981,391.6760212,1216.039871,0
795,6-82,2019/1/6 12:20,6.706982434,430.8285084,1249.662893,0
796,6-82,2019/1/6 12:30,7.868658623,802.8741486,1511.801351,0
797,6-82,2019/1/6 12:40,8.105431183,1033.237862,1644.669911,0
798,6-82,2019/1/6 12:50,8.586292336,1139.260457,1680.82678,0.016135644
799,6-82,2019/1/6 13:00,9.505086309,1425.851178,1750.349783,0.021084888
800,6-82,2019/1/6 13:10,9.204163109,1378.820182,1744.364993,0.053587283
801,6-82,2019/1/6 13:20,8.264523619,1017.155431,1639.835751,0.020001475
802,6-82,2019/1/6 13:30,8.53613614,1109.127754,1686.164522,0.020001475
803,6-82,2019/1/6 13:40,7.552860576,828.7913397,1539.282533,0.020001475
804,6-82,2019/1/6 13:50,7.358428343,752.8783698,1491.067729,0.020001475
805,6-82,2019/1/6 14:00,6.393912663,428.9344655,1249.241742,0.020001475
806,6-82,2019/1/6 14:10,6.414402319,415.8628885,1233.471898,0.020001475
807,6-82,2019/1/6 14:20,6.677996773,453.3614145,1260.490033,0.020001475
808,6-82,2019/1/6 14:30,6.734008997,525.7975177,1313.607752,0.020001475
809,6-82,2019/1/6 14:40,6.770955323,501.3172093,1288.580107,0.020001475
810,6-82,2019/1/6 14:50,6.59648719,437.435438,1242.474364,0.020001475
811,6-82,2019/1/6 15:00,6.959825572,561.1085586,1337.236801,0.020001475
812,6-82,2019/1/6 15:10,6.35114614,426.2401206,1240.653803,0.020001475
813,6-82,2019/1/6 15:20,5.803801993,313.9312596,1171.903062,0.020001475
814,6-82,2019/1/6 15:30,5.525193833,267.9673298,1147.395233,0.020001475
815,6-82,2019/1/6 15:40,6.319111878,367.9248782,1213.050383,0.020001475
816,6-82,2019/1/6 15:50,7.344475442,586.1668614,1374.443733,0.020001475
817,6-82,2019/1/6 16:00,7.334058613,603.5333855,1389.585154,0.020001475
818,6-82,2019/1/6 16:10,7.543542682,768.7598943,1502.096336,0.020001475
819,6-82,2019/1/6 16:20,7.259219623,672.4926251,1422.160285,0.020001475
820,6-82,2019/1/6 16:30,6.942384523,626.439765,1401.396373,0.020001475
821,6-82,2019/1/6 16:40,6.709400306,494.0611508,1298.959579,0.020001475
822,6-82,2019/1/6 16:50,7.522011355,753.4474781,1479.383353,0.020001475
823,6-82,2019/1/6 17:00,8.182746465,1078.129446,1656.91712,0.020001475
824,6-82,2019/1/6 17:10,9.249873075,1360.955698,1756.831152,0.020001475
825,6-82,2019/1/6 17:20,8.404176478,1155.518523,1707.928256,0.020001475
826,6-82,2019/1/6 17:30,8.190783688,1050.688027,1662.018145,0.020001475
827,6-82,2019/1/6 17:40,8.120665713,997.3168643,1633.729924,0.020001475
828,6-82,2019/1/6 17:50,7.875143114,846.6913931,1548.016376,0.020001475
829,6-82,2019/1/6 18:00,7.900363328,867.2324421,1563.906412,0.020001475
830,6-82,2019/1/6 18:10,7.659160422,785.5840005,1514.112307,0.020001475
831,6-82,2019/1/6 18:20,7.959366872,892.9309903,1576.530089,0.020001475
832,6-82,2019/1/6 18:30,9.690267534,1540.39199,1770.472865,0.066421562
833,6-82,2019/1/6 18:40,8.278763228,1047.326761,1635.152547,0.010084076
834,6-82,2019/1/6 18:50,7.868338648,911.1778419,1588.420062,0.010000737
835,6-82,2019/1/6 19:00,7.738844639,798.3710212,1524.689093,0.010000737
836,6-82,2019/1/6 19:10,7.303725479,654.9927129,1426.231666,0.010000737
837,6-82,2019/1/6 19:20,6.733703093,499.1830767,1303.813554,0.010000737
838,6-82,2019/1/6 19:30,6.659437532,463.8453582,1274.535497,0.010000737
839,6-82,2019/1/6 19:40,7.704870348,694.8210068,1448.564112,0.010000737
840,6-82,2019/1/6 19:50,7.464699509,739.2110195,1472.516496,0.010000737
841,6-82,2019/1/6 20:00,8.745515263,1186.009981,1719.524727,0.010000737
842,6-82,2019/1/6 20:10,9.131130337,1344.8163,1757.057474,0.010000737
843,6-82,2019/1/6 20:20,9.86167758,1661.015073,1767.957581,0.233017171
844,6-82,2019/1/6 20:30,10.5271624,1880.306338,1769.954721,0.768806651
845,6-82,2019/1/6 20:40,9.427179639,1593.914307,1770.549958,0.077505711
846,6-82,2019/1/6 20:50,9.252720973,1432.004613,1748.771307,0.08083929
847,6-82,2019/1/6 21:00,8.390930792,1070.615508,1663.589995,0.050003685
848,6-82,2019/1/6 21:10,8.088698439,927.8685608,1598.699207,0.050003685
849,6-82,2019/1/6 21:20,8.433076129,1010.628531,1633.579881,0.050003685
850,6-82,2019/1/6 21:30,8.216940534,939.6863319,1594.234882,0.050003685
851,6-82,2019/1/6 21:40,7.814266557,866.9212166,1563.628695,0.050003685
852,6-82,2019/1/6 21:50,8.210269942,936.1383266,1603.452877,0.050003685
853,6-82,2019/1/6 22:00,7.87133956,888.6182534,1573.664117,0.050003685
854,6-82,2019/1/6 22:10,8.499304518,1056.352383,1663.667915,0.050003685
855,6-82,2019/1/6 22:20,7.800590798,837.6302122,1542.491708,0.050003685
856,6-82,2019/1/6 22:30,7.359708919,704.8959025,1453.953643,0.050003685
857,6-82,2019/1/6 22:40,6.964489235,589.1724353,1374.840002,0.050003685
858,6-82,2019/1/6 22:50,6.796127858,510.7607608,1313.656663,0.050003685
859,6-82,2019/1/6 23:00,7.709677469,721.3820948,1475.353433,0.050003685
860,6-82,2019/1/6 23:10,8.152661743,848.5943293,1554.693402,0.050003685
861,6-82,2019/1/6 23:20,8.019106007,868.139446,1566.578392,0.050003685
862,6-82,2019/1/6 23:30,8.049467871,880.6330329,1559.922919,0.050003685
863,6-82,2019/1/6 23:40,7.833265404,782.8096159,1511.311008,0.050003685
864,6-82,2019/1/6 23:50,7.664244602,712.8633405,1464.028873,0.050003685
865,6-82,2019/1/7 0:00,7.207555832,663.3069536,1422.080698,0.050003685
866,6-82,2019/1/7 0:10,6.778734566,591.2709962,1374.819282,0.050003685
867,6-82,2019/1/7 0:20,6.069298276,397.8828008,1208.993939,0.050003685
868,6-82,2019/1/7 0:30,6.078654312,359.6728908,1172.612716,0.050003685
869,6-82,2019/1/7 0:40,5.846195778,319.1598931,1141.998246,0.050003685
870,6-82,2019/1/7 0:50,5.751822789,254.0509906,1102.553744,0.050003685
871,6-82,2019/1/7 1:00,5.279585174,198.8924926,1085.392802,0.050003685
872,6-82,2019/1/7 1:10,5.395288863,166.3113633,1077.875147,0.050003685
873,6-82,2019/1/7 1:20,4.192828989,39.58820433,1031.491671,1.124249487
874,6-82,2019/1/7 1:30,4.491907697,102.2873151,844.5740925,9.31651989
875,6-82,2019/1/7 1:40,4.994067512,169.7081952,1075.682354,0.04000295
876,6-82,2019/1/7 1:50,5.778925734,278.9136606,1133.560354,0.04000295
877,6-82,2019/1/7 2:00,6.100080531,309.6007458,1144.296326,0.04000295
878,6-82,2019/1/7 2:10,6.742418897,530.4570459,1319.023802,0.118092035
879,6-82,2019/1/7 2:20,6.459376423,401.1106789,1210.589813,0.04000295
880,6-82,2019/1/7 2:30,5.355112239,201.9958782,1081.177178,0.04000295
881,6-82,2019/1/7 2:40,6.590332642,455.8868091,1270.389505,0.04000295
882,6-82,2019/1/7 2:50,7.412481374,704.3268037,1441.022412,0.04000295
883,6-82,2019/1/7 3:00,6.330637351,428.5432026,1230.838071,0.04000295
884,6-82,2019/1/7 3:10,6.311944337,403.2803826,1233.532433,0.04000295
885,6-82,2019/1/7 3:20,6.827474062,533.1958508,1330.854906,0.04000295
886,6-82,2019/1/7 3:30,7.663967394,835.2559903,1529.018302,0.04000295
887,6-82,2019/1/7 3:40,8.575242422,1076.653339,1615.280665,0.10684121
888,6-82,2019/1/7 3:50,8.622261702,1037.589774,1620.479528,0.076588979
889,6-82,2019/1/7 4:00,7.961459737,838.1726346,1538.810819,0.150511088
890,6-82,2019/1/7 4:10,9.610287068,1317.632747,1701.262831,1.630703491
891,6-82,2019/1/7 4:20,10.90452045,1674.28227,1763.091172,4.030046932
892,6-82,2019/1/7 4:30,10.63248737,1688.936677,1766.286242,3.700689344
893,6-82,2019/1/7 4:40,10.56672733,1671.87249,1763.856353,3.046641175
894,6-82,2019/1/7 4:50,10.18775406,1737.799477,1758.843198,1.857553535
895,6-82,2019/1/7 5:00,10.63460896,1850.935313,1769.338752,3.391916598
896,6-82,2019/1/7 5:10,12.34408343,1996.883471,1767.557155,6.570567509
897,6-82,2019/1/7 5:20,13.51808329,2011.671234,1767.00503,8.747227962
898,6-82,2019/1/7 5:30,11.94774561,1987.057552,1767.151758,5.72808873
899,6-82,2019/1/7 5:40,11.43218723,1874.063998,1762.904631,4.567253218
900,6-82,2019/1/7 5:50,11.20490841,1569.700781,1767.958414,6.64398952
901,6-82,2019/1/7 6:00,10.60563288,1309.443009,1762.687423,6.460726063
902,6-82,2019/1/7 6:10,10.91341788,1143.220564,1710.362288,8.865986581
903,6-82,2019/1/7 6:20,9.232699622,930.2516769,1616.40069,5.765591509
904,6-82,2019/1/7 6:30,9.974858313,709.982257,1498.156775,8.596466652
905,6-82,2019/1/7 6:40,10.25041784,709.3686967,1493.457817,9.868893867
906,6-82,2019/1/7 6:50,8.573044375,715.0419402,1456.615663,3.808780651
907,6-82,2019/1/7 7:00,7.564921125,704.6824953,1387.658495,0.450949898
908,6-82,2019/1/7 7:10,4.429253597,69.98184452,847.0031668,7.030767974
909,6-82,2019/1/7 7:20,6.01745155,282.0716734,1126.650863,0.030002212
910,6-82,2019/1/7 7:30,6.179525888,305.812658,1144.419835,0.030002212
911,6-82,2019/1/7 7:40,6.662036982,486.8317658,1276.598132,0.030002212
912,6-82,2019/1/7 7:50,9.446101978,1431.746724,1712.307188,0.663882245
913,6-82,2019/1/7 8:00,11.20218476,1926.279171,1768.220376,3.378748967
914,6-82,2019/1/7 8:10,10.70971548,1877.540856,1766.704902,2.074569524
915,6-82,2019/1/7 8:20,10.87122476,1959.296014,1771.291941,3.163316408
916,6-82,2019/1/7 8:30,11.47032831,2007.554143,1769.459777,4.339986416
917,6-82,2019/1/7 8:40,13.50459874,2013.280733,1769.363621,8.498709532
918,6-82,2019/1/7 8:50,13.38893326,2012.933941,1768.598427,8.962827029
919,6-82,2019/1/7 9:00,13.20277717,2015.379304,1768.548683,9.358439551
920,6-82,2019/1/7 9:10,11.83992013,2013.592271,1768.369997,6.19037206
921,6-82,2019/1/7 9:20,10.32479801,1825.041146,1766.505956,1.302929338
922,6-82,2019/1/7 9:30,9.658644246,1477.461671,1717.709984,0.39402904
923,6-82,2019/1/7 9:40,7.53367064,713.2812734,1456.645511,0.030002212
924,6-82,2019/1/7 9:50,8.975565404,1259.22859,1717.857557,0.030002212
925,6-82,2019/1/7 10:00,8.5947191,1202.878534,1705.55638,0.041919757
926,6-82,2019/1/7 10:10,8.025996499,909.2926913,1548.359593,0.083922853
927,6-82,2019/1/7 10:20,7.890825812,946.9690601,1583.182228,0.04000295
928,6-82,2019/1/7 10:30,9.181427588,1489.741842,1747.034488,0.113841723
929,6-82,2019/1/7 10:40,8.380877088,1060.433916,1639.579587,0.04000295
930,6-82,2019/1/7 10:50,7.960733426,919.9011224,1561.572701,0.037836123
931,6-82,2019/1/7 11:00,7.282002896,715.050828,1438.789829,0.010000737
932,6-82,2019/1/7 11:10,7.857826273,897.3948897,1533.965957,0.053753961
933,6-82,2019/1/7 11:20,8.681981863,1249.953998,1706.453402,0.02383509
934,6-82,2019/1/7 11:30,7.456365987,808.6504413,1491.481411,0.050003685
935,6-82,2019/1/7 11:40,7.471322303,813.4967016,1497.428876,0.050003685
936,6-82,2019/1/7 11:50,8.128129602,1043.156306,1612.820921,0.050253704
937,6-82,2019/1/7 12:00,9.135029529,1396.017747,1728.8356,0.121842312
938,6-82,2019/1/7 12:10,8.263090088,1150.538878,1631.02148,0.060171102
939,6-82,2019/1/7 12:20,8.280483316,995.0315638,1598.428948,0.04000295
940,6-82,2019/1/7 12:30,9.268298471,1435.926074,1716.839505,0.374777617
941,6-82,2019/1/7 12:40,9.46736572,1439.803086,1752.479552,0.12734272
942,6-82,2019/1/7 12:50,9.190363155,1350.960817,1740.177568,0.030168891
943,6-82,2019/1/7 13:00,8.759018832,1194.253064,1691.511764,0.04000295
944,6-82,2019/1/7 13:10,9.523435254,1453.657171,1715.091083,0.090923366
945,6-82,2019/1/7 13:20,9.643764331,1483.188275,1745.009162,0.442532607
946,6-82,2019/1/7 13:30,10.19942295,1692.191236,1758.053968,0.819810398
947,6-82,2019/1/7 13:40,10.17359104,1623.738857,1746.28504,0.512454427
948,6-82,2019/1/7 13:50,9.453259989,1431.720048,1704.61212,0.394112371
949,6-82,2019/1/7 14:00,9.123131338,1339.338673,1692.662455,0.157511608
950,6-82,2019/1/7 14:10,9.929540009,1574.369194,1762.708979,0.441949229
951,6-82,2019/1/7 14:20,9.294101677,1356.056076,1719.483288,0.063087981
952,6-82,2019/1/7 14:30,9.390405215,1475.763268,1723.750306,0.180763318
953,6-82,2019/1/7 14:40,9.944916892,1692.520253,1767.563793,0.738054393
954,6-82,2019/1/7 14:50,8.202815614,1036.567166,1631.450927,0.04000295
955,6-82,2019/1/7 15:00,7.862872194,868.9308568,1559.796088,0.04000295
956,6-82,2019/1/7 15:10,8.728532817,1117.486443,1681.837794,0.04000295
957,6-82,2019/1/7 15:20,9.809612377,1438.2914,1750.79995,0.152677918
958,6-82,2019/1/7 15:30,9.798660275,1416.558801,1709.549831,0.103340949
959,6-82,2019/1/7 15:40,8.843500625,1233.805701,1674.934455,0.105924473
960,6-82,2019/1/7 15:50,9.384269711,1438.833844,1747.423294,0.108007957
961,6-82,2019/1/7 16:00,8.591106665,1098.60825,1652.409682,0.053753963
962,6-82,2019/1/7 16:10,9.017662958,1398.427551,1712.500354,0.200681454
963,6-82,2019/1/7 16:20,8.855436996,1253.662055,1695.70004,0.087173091
964,6-82,2019/1/7 16:30,9.306955578,1404.011864,1742.921661,0.044836639
965,6-82,2019/1/7 16:40,8.927724262,1200.44206,1689.599194,0.054087321
966,6-82,2019/1/7 16:50,8.268747726,985.4101703,1603.654351,0.040252968
967,6-82,2019/1/7 17:00,8.199728797,974.8195279,1605.384523,0.04000295
968,6-82,2019/1/7 17:10,7.922267481,900.3293223,1544.046147,0.04000295
969,6-82,2019/1/7 17:20,8.207068413,960.858723,1590.975129,0.0415864
970,6-82,2019/1/7 17:30,9.407129489,1434.707833,1756.263259,0.076172282
971,6-82,2019/1/7 17:40,9.839945578,1722.08691,1765.795466,0.478951964
972,6-82,2019/1/7 17:50,10.56738673,1907.943398,1769.956363,1.137750507
973,6-82,2019/1/7 18:00,10.81167654,1946.76686,1770.850902,2.101238142
974,6-82,2019/1/7 18:10,10.86031085,1973.514688,1770.742302,2.634860798
975,6-82,2019/1/7 18:20,11.22892455,2007.456327,1769.556787,4.152222585
976,6-82,2019/1/7 18:30,11.59141238,2018.269271,1771.080533,5.815095113
977,6-82,2019/1/7 18:40,11.15007177,1988.782644,1769.97627,2.763870306
978,6-82,2019/1/7 18:50,11.24239007,2002.876828,1769.424972,4.281898805
979,6-82,2019/1/7 19:00,11.11430082,2001.854224,1770.515976,3.731774998
980,6-82,2019/1/7 19:10,11.99067454,2016.624203,1769.875951,6.223708574
981,6-82,2019/1/7 19:20,12.10217327,2005.695673,1768.808987,5.618497378
982,6-82,2019/1/7 19:30,11.49308293,1986.355054,1769.661244,2.908380973
983,6-82,2019/1/7 19:40,11.36642715,1936.727528,1769.904976,1.676873564
984,6-82,2019/1/7 19:50,11.74861144,1977.249422,1770.642807,2.892213107
985,6-82,2019/1/7 20:00,11.86869208,1965.280477,1769.40507,3.141314787
986,6-82,2019/1/7 20:10,11.5966973,1948.874317,1769.991196,1.963644689
987,6-82,2019/1/7 20:20,9.918836477,1788.938679,1769.739183,0.56545833
988,6-82,2019/1/7 20:30,9.521275518,1550.128978,1770.185179,0.045836712
989,6-82,2019/1/7 20:40,9.314104042,1436.255092,1766.597143,0.020001475
990,6-82,2019/1/7 20:50,8.833236719,1399.645778,1759.113477,0.043503207
991,6-82,2019/1/7 21:00,9.646010186,1673.064041,1765.143844,0.444282736
992,6-82,2019/1/7 21:10,9.286733454,1391.696128,1750.794144,0.028252082
993,6-82,2019/1/7 21:20,9.217771873,1345.501003,1748.152858,0.00800059
994,6-82,2019/1/7 21:30,10.00580299,1578.948687,1765.526854,0.270019894
995,6-82,2019/1/7 21:40,10.29908077,1712.572215,1770.451299,0.284604303
996,6-82,2019/1/7 21:50,9.997278386,1662.713492,1768.884433,0.305272494
997,6-82,2019/1/7 22:00,9.13541187,1349.653666,1747.700203,0.03508592
